age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,niveau_etude_aucun,niveau_etude_bac,niveau_etude_bac+2,niveau_etude_doctorat,niveau_etude_master,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
38,177.9,61.7,3390,0.91,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
66,154.6,77.1,3594,0.7,5175.89104031576,7756.066583667335,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
61,157.2,68.2,3244,0.92,5000.0,28268.407632575607,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
32,189.1,81.8,651,0.62,5175.89104031576,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
54,158.9,66.9,4141,0.06,5175.89104031576,27029.52389340347,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
39,144.5,54.3,2592,0.05,5175.89104031576,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
69,182.0,53.2,2519,0.45,5175.89104031576,11233.498372473863,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
26,193.1,44.9,2652,0.85,5175.89104031576,10718.60128450164,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False
56,167.5,71.5,2752,0.61,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
24,173.6,75.8,2165,0.75,5175.89104031576,500.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
24,182.9,94.1,2083,0.2,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
27,173.5,66.1,3901,0.15,5175.89104031576,500.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
67,170.1,66.3,2296,0.51,5175.89104031576,500.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
27,157.1,58.9,2669,0.15,5000.0,500.0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
30,184.8,56.8,3578,0.58,5000.0,32230.513627373795,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
70,186.4,85.9,2050,0.14,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
33,180.5,67.6,2724,0.34,5175.89104031576,10215.211948561966,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
57,162.3,98.0,4994,0.61,5175.89104031576,18415.25257734253,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
67,169.9,57.6,1584,0.07,5175.89104031576,810.2920206052056,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
60,169.5,87.1,2374,0.56,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
49,165.2,87.9,2161,0.6,5000.0,3601.2530098400307,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
61,187.8,80.4,4384,0.58,5175.89104031576,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
53,163.4,66.7,1908,0.07,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
64,167.8,58.3,3823,0.71,5175.89104031576,26348.69071650976,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
34,159.4,78.8,500,0.83,5000.0,500.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
66,170.2,68.7,3319,0.78,5175.89104031576,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
45,163.1,84.0,4137,0.28,5000.0,8096.368241205189,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
21,164.9,65.7,3265,0.66,5175.89104031576,17696.42070676709,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
28,148.2,67.1,3962,0.93,5000.0,3211.040083034987,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
29,163.7,71.1,1217,0.22,5175.89104031576,6000.623724878125,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
75,175.2,80.5,2160,0.02,5175.89104031576,3839.10191996218,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
24,174.6,74.5,2633,0.9,5000.0,19432.59029041834,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
38,160.5,62.5,3146,0.08,5000.0,500.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
19,178.1,66.3,2082,0.73,5000.0,3831.934918728269,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
19,161.9,69.4,3308,0.87,5175.89104031576,36664.6295810106,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
74,177.9,57.1,3152,0.4,5175.89104031576,7670.328578401174,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
66,157.4,85.4,2988,0.6,5175.89104031576,27446.216042395805,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
30,172.3,71.3,1543,0.82,5175.89104031576,500.0,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
61,180.3,61.1,4947,0.08,5000.0,19353.79269449597,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False
39,188.6,51.6,867,0.03,5000.0,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
28,153.2,60.6,3065,0.75,5175.89104031576,500.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
39,174.5,60.4,2265,0.33,5175.89104031576,28985.09637543067,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19,177.1,60.3,1992,0.15,5175.89104031576,6953.460565181961,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
67,171.8,64.3,2288,0.11,5175.89104031576,5958.763709105505,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
68,184.1,66.5,1752,0.6,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
38,163.9,80.4,3843,0.87,5175.89104031576,32051.395584906197,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False
62,172.1,109.7,1409,0.98,5175.89104031576,3371.512781250449,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
71,163.5,67.2,3221,0.71,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
26,163.3,89.3,4159,0.87,5000.0,25993.7998966687,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
55,165.7,84.9,4360,0.33,5175.89104031576,500.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24,187.4,79.2,2985,0.77,5175.89104031576,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
51,166.5,82.7,1773,0.27,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
36,169.1,67.7,943,0.09,5000.0,8659.081358493097,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
62,162.2,61.9,2392,0.16,5000.0,500.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
73,174.6,89.3,742,0.5,5175.89104031576,500.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
31,147.9,78.1,1971,0.96,5000.0,13944.107037814936,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
45,180.2,62.7,4751,0.08,5000.0,500.0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
65,156.7,56.9,3305,0.53,5175.89104031576,10452.945263428395,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
42,174.2,73.1,4231,0.55,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False
56,172.2,64.0,1912,0.35,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
26,160.0,62.3,3249,0.86,5000.0,22358.524841270264,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
56,172.4,96.5,2236,0.05,5000.0,27810.765097068997,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
19,164.5,51.7,2877,0.35,5175.89104031576,3409.6489431689424,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
52,167.8,79.0,581,0.99,5175.89104031576,16638.894402492777,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
60,165.2,62.2,2002,0.56,5000.0,17101.262016515462,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40,158.9,68.6,2901,0.05,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
28,179.7,67.0,2656,0.97,5175.89104031576,500.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
25,167.6,95.6,960,0.8,5175.89104031576,500.0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
20,193.0,64.2,2788,0.27,5175.89104031576,32063.341931718296,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
72,158.9,79.2,500,0.51,5175.89104031576,500.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
52,177.4,56.8,1380,0.44,5175.89104031576,500.0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
68,179.8,79.2,3847,0.45,5175.89104031576,500.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
28,169.3,79.4,4100,0.69,5175.89104031576,16208.76936325034,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
44,153.5,61.1,3600,0.19,5000.0,18313.02077541089,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
25,176.0,75.1,2239,0.11,5175.89104031576,8933.102972161352,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
61,168.5,79.5,2315,0.01,5175.89104031576,11265.909886069068,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
51,177.6,75.1,2239,0.82,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
31,173.1,59.3,5170,0.66,5000.0,500.0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
56,176.6,90.7,659,0.76,5175.89104031576,23178.674741119205,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
41,178.8,67.5,1122,0.83,5175.89104031576,500.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
51,195.4,77.0,2134,0.15,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
35,167.7,63.4,3940,1.0,5000.0,20390.656266756887,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
61,183.2,69.6,2075,0.35,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
71,166.8,99.9,2967,0.98,5175.89104031576,500.0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
71,174.9,67.7,3455,0.69,5175.89104031576,500.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
32,156.6,69.2,2439,0.69,5000.0,4958.72243782953,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
29,149.1,77.8,4237,0.55,5000.0,16299.535507368504,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
64,149.4,65.3,5350,0.77,5000.0,22323.85656501331,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
40,170.1,76.4,3982,0.93,5175.89104031576,29005.64727344003,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
41,166.8,58.8,2142,0.42,5175.89104031576,24192.193002658845,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
67,169.8,68.1,500,0.65,5000.0,8113.163426821808,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
21,182.7,54.6,1159,0.74,5000.0,7686.360874423631,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
47,180.8,45.4,3008,0.77,5175.89104031576,576.4275913911271,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
34,168.3,81.3,2526,0.4,5175.89104031576,1285.843664772567,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
34,171.4,63.8,3141,0.05,5000.0,1509.9816677046977,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
53,176.8,64.7,3083,0.07,5175.89104031576,15530.663079594751,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
74,158.9,61.7,1165,0.99,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
29,161.5,79.4,1870,0.32,5000.0,17833.57610297613,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
52,174.9,60.7,4535,0.14,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
64,170.9,86.5,500,0.26,5175.89104031576,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
61,169.7,102.2,2952,0.42,5175.89104031576,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
62,169.4,64.1,883,0.06,5000.0,16626.303215791766,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
32,166.5,61.9,3227,0.15,5000.0,23081.03218447189,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
52,176.1,54.7,2328,0.73,5000.0,500.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
45,145.6,62.7,4082,0.24,5175.89104031576,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
73,170.9,81.3,2399,0.73,5000.0,500.0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
58,171.5,75.4,2162,0.1,5175.89104031576,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
46,170.7,71.9,3322,0.91,5000.0,28054.192203997904,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
65,164.0,73.6,3762,0.42,5175.89104031576,30668.030788734803,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
70,171.0,89.6,1290,0.3,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
74,192.6,42.7,4366,0.54,5175.89104031576,10232.981845206195,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
64,162.4,87.1,1503,0.5,5175.89104031576,8017.943684823101,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
26,187.4,64.7,4681,0.81,5000.0,500.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
50,182.7,68.8,4152,0.39,5175.89104031576,24371.56739091058,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
26,176.1,76.7,3005,0.45,5000.0,13698.415645625097,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
27,173.6,91.1,2198,0.23,5000.0,500.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
40,165.5,54.0,2302,0.06,5000.0,500.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
38,182.3,69.7,1775,0.32,5175.89104031576,500.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
22,160.1,75.1,3293,0.59,5175.89104031576,17934.67650556928,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
50,165.4,66.5,1980,0.77,5175.89104031576,19316.95292817972,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
56,174.3,85.6,2775,0.16,5000.0,22674.088688616943,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
68,175.5,63.8,3430,0.59,5000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
53,164.5,59.2,2968,0.95,5000.0,21449.353179340447,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
74,185.4,51.9,817,0.95,5000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
25,150.0,62.6,2820,0.3,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
42,160.1,71.3,500,0.21,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
26,147.5,63.1,2410,0.83,5000.0,3324.5581182092837,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
57,170.2,67.5,2914,0.68,5175.89104031576,19752.115138992864,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
42,180.8,52.0,1431,0.93,5000.0,500.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
21,168.9,75.6,2061,0.59,5175.89104031576,24962.483137258045,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
36,175.3,75.0,1193,0.2,5000.0,3209.862838392056,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
60,172.1,96.2,924,0.56,5175.89104031576,14105.261356652683,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
55,160.6,89.8,2423,0.86,5175.89104031576,500.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
48,170.8,67.6,2070,0.84,5175.89104031576,15492.895263036977,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
20,175.1,61.4,2276,0.33,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
42,162.8,72.5,2100,0.84,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
51,154.9,72.5,2715,0.51,5000.0,17517.46133980942,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
18,178.7,65.7,2862,0.68,5000.0,24302.776004476425,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
40,164.4,76.6,3832,0.15,5000.0,22101.122653990828,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
54,170.5,60.3,3483,0.11,5000.0,15114.994131804517,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
50,180.2,87.2,3056,0.99,5175.89104031576,4402.117846859799,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
39,170.9,58.4,3481,0.55,5175.89104031576,19890.59960784424,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
74,148.6,85.4,1926,0.12,5175.89104031576,4702.241546849263,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
35,176.4,58.6,1755,0.94,5000.0,10721.509688061116,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
40,186.4,56.9,1548,0.14,5175.89104031576,500.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
36,182.3,79.2,2042,0.12,5000.0,12775.135372044631,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
63,156.0,60.5,2861,0.72,5175.89104031576,21715.48023893398,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
48,173.7,63.5,1606,0.36,5000.0,24291.90404991816,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
31,174.0,78.0,2954,0.2,5175.89104031576,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False
39,164.1,64.4,3296,0.87,5175.89104031576,5015.482638419116,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
38,172.7,47.6,2498,0.05,5175.89104031576,11626.611583668611,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
74,171.9,70.4,1299,0.83,5000.0,19768.69390564453,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
63,176.6,86.9,2757,0.08,5175.89104031576,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
38,174.6,70.7,1542,0.9,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
68,178.6,81.2,4470,0.11,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
44,168.7,98.8,3395,0.81,5175.89104031576,32206.06944919228,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
72,177.9,63.6,1786,0.75,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
75,172.0,89.4,2189,0.89,5175.89104031576,500.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
27,174.9,86.4,1352,0.12,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
68,150.2,89.8,500,0.51,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
37,156.9,86.4,800,0.46,5175.89104031576,500.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
31,187.7,79.5,1236,0.2,5175.89104031576,29610.826567254357,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
61,177.4,63.0,1773,0.62,5175.89104031576,500.0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
19,186.1,95.6,1238,0.81,5175.89104031576,25316.79899817748,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
59,157.6,55.9,500,0.37,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
34,175.1,94.8,2621,0.39,5175.89104031576,13602.010323497325,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
50,175.9,74.4,3314,0.29,5175.89104031576,24826.863457834603,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
60,163.0,64.0,2746,0.73,5175.89104031576,3297.5083849944344,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
39,168.9,83.0,875,0.35,5000.0,16358.250172015749,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
62,193.9,74.6,3652,0.56,5175.89104031576,23411.09926763182,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
47,165.2,59.2,5592,0.91,5175.89104031576,3192.696276465216,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
